Landsat Scene Identifier,Spacecraft Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,WRS Type,Date Acquired,Start Time,Stop Time,Sensor Anomalies,Acquisition Quality,Quality Band 1,Quality Band 2,Quality Band 3,Quality Band 4,Quality Band 5,Quality Band 6,Quality Band 7,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Browse  Exists,Data Category,Map Projection LORa,Data Type L0Rp,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Reflective Samples,Reflective Lines,Thermal Lines,Thermal Samples,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Geometric RMSE Verify,Map Projection Level 1,Datum,Ellipsoid,UTM Zone,Vertical Long from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LT50380252006125PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2006/05/05,2006:125:17:57:10.26419,2006:125:17:57:36.87719,N,9,9,9,9,9,9,9,9,26.73,19.9,52.68,28.85,5.5,53.05987261,150.14504632, 50.27940   (50°16'45.84"N),-108.29029   (108°17'25.04"W), 51.24062   (51°14'26.23"N),-109.24220  (109°14'31.92"W), 50.86396   (50°51'50.26"N),-106.67238   (106°40'20.57"W), 49.67432   (49°40'27.55"N),-109.86984   (109°52'11.42"W), 49.30961 (49°18'34.60"N),-107.37821   (107°22'41.56"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27101   (51°16'15.64"N),-109.93634   (109°56'10.82"S), 51.18986   (51°11'23.50"N),-106.51580   (106°30'56.88"S), 49.32602   (49°19'33.67"N),-109.97885  (109°58'43.86"W), 49.25024   (49°15'00.86"N),-106.69438   (106°41'39.77"S),7971,7211,7211,7971,71,4.715,3.255,3.411,.27,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.2794,-108.29029,51.24062,-109.2422,50.86396,-106.67238,49.67432,-109.86984,49.30961,-107.37821,LT50380252006125PAC01,LT50380252006125PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252006125PAC01
LT50370252006118PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2006/04/28,2006:118:17:50:53.98550,2006:118:17:51:20.59844,N,9,9,9,9,9,9,9,9,2.12,1.29,.83,1.14,5.21,51.00919138,150.90842229, 50.27739   (50°16'38.60"N),-106.74897   (106°44'56.29"W), 51.23860   (51°14'18.96"N),-107.70085  (107°42'03.06"W), 50.86196   (50°51'43.06"N),-105.13114   (105°07'52.10"W), 49.67231   (49°40'20.32"N),-108.32845   (108°19'42.42"W), 49.30760 (49°18'27.36"N),-105.83691   (105°50'12.88"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.24385   (51°14'37.86"N),-108.54054   (108°32'25.94"S), 51.29742   (51°17'50.71"N),-105.01147   (105°00'41.29"S), 49.22129   (49°13'16.64"N),-108.39368  (108°23'37.25"W), 49.27116   (49°16'16.18"N),-105.01100   (105°00'39.60"S),8211,7511,7511,8211,82,3.527,2.476,2.512,.133,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.27739,-106.74897,51.2386,-107.70085,50.86196,-105.13114,49.67231,-108.32845,49.3076,-105.83691,LT50370252006118PAC01,LT50370252006118PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252006118PAC01
LT50380252006109PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2006/04/19,2006:109:17:56:57.16613,2006:109:17:57:23.77906,N,9,9,9,9,9,9,9,9,25.59,1.56,45.13,.17,55.49,48.06449566,151.73665915, 50.27932   (50°16'45.55"N),-108.29617   (108°17'46.21"W), 51.24054   (51°14'25.94"N),-109.24808  (109°14'53.09"W), 50.86388   (50°51'49.97"N),-106.67827   (106°40'41.77"W), 49.67424   (49°40'27.26"N),-109.87571   (109°52'32.56"W), 49.30953 (49°18'34.31"N),-107.38409   (107°23'02.72"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27097   (51°16'15.49"N),-109.93204   (109°55'55.34"S), 51.19035   (51°11'25.26"N),-106.52864   (106°31'43.10"S), 49.32598   (49°19'33.53"N),-109.97472  (109°58'28.99"W), 49.25070   (49°15'02.52"N),-106.70671   (106°42'24.16"S),7931,7211,7211,7931,65,4.499,3.094,3.266,.238,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.27932,-108.29617,51.24054,-109.24808,50.86388,-106.67827,49.67424,-109.87571,49.30953,-107.38409,LT50380252006109PAC01,LT50380252006109PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252006109PAC01
LT50370252006102PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2006/04/12,2006:102:17:50:40.01994,2006:102:17:51:06.63294,N,9,9,9,9,9,9,9,9,7.3,10.45,5.36,1.94,11.46,45.56144985,152.2231731, 50.27903   (50°16'44.51"N),-106.75047   (106°45'01.69"W), 51.24025   (51°14'24.90"N),-107.70237  (107°42'08.53"W), 50.86359   (50°51'48.92"N),-105.13258   (105°07'57.29"W), 49.67395   (49°40'26.22"N),-108.33000   (108°19'48.00"W), 49.30924 (49°18'33.26"N),-105.83839   (105°50'18.20"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.24398   (51°14'38.33"N),-108.53625   (108°32'10.50"S), 51.29742   (51°17'50.71"N),-105.02008   (105°01'12.29"S), 49.22141   (49°13'17.08"N),-108.38957  (108°23'22.45"W), 49.27116   (49°16'16.18"N),-105.01925   (105°01'09.30"S),8181,7511,7511,8181,45,4.311,2.97,3.125,.159,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.27903,-106.75047,51.24025,-107.70237,50.86359,-105.13258,49.67395,-108.33,49.30924,-105.83839,LT50370252006102PAC01,LT50370252006102PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252006102PAC01
LT50380252006093PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2006/04/03,2006:093:17:56:41.83919,2006:093:17:57:08.45213,N,9,9,9,9,9,9,9,9,.09,0,.06,.26,.04,42.15860249,152.75970786, 50.27925   (50°16'45.30"N),-108.29451   (108°17'40.24"W), 51.24047   (51°14'25.69"N),-109.24642  (109°14'47.11"W), 50.86381   (50°51'49.72"N),-106.67661   (106°40'35.80"W), 49.67417   (49°40'27.01"N),-109.87405   (109°52'26.58"W), 49.30946 (49°18'34.06"N),-107.38243   (107°22'56.75"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27093   (51°16'15.35"N),-109.92774   (109°55'39.86"S), 51.19035   (51°11'25.26"N),-106.52864   (106°31'43.10"S), 49.32864   (49°19'43.10"N),-109.97054  (109°58'13.94"W), 49.25339   (49°15'12.20"N),-106.70647   (106°42'23.29"S),7921,7201,7201,7921,93,4.747,3.231,3.478,.225,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.27925,-108.29451,51.24047,-109.24642,50.86381,-106.67661,49.67417,-109.87405,49.30946,-107.38243,LT50380252006093PAC01,LT50380252006093PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252006093PAC01
LT50380252006061PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2006/03/02,2006:061:17:56:03.93725,2006:061:17:56:30.55019,N,9,9,9,9,9,9,9,9,29.45,22.19,35.81,47.37,12.45,29.48666453,154.36226453, 50.27067   (50°16'14.41"N),-108.27689   (108°16'36.80"W), 51.23187   (51°13'54.73"N),-109.22867  (109°13'43.21"W), 50.85527   (50°51'18.97"N),-106.65931   (106°39'33.52"W), 49.66556   (49°39'56.02"N),-109.85612   (109°51'22.03"W), 49.30090 (49°18'03.24"N),-107.36492   (107°21'53.71"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26276   (51°15'45.94"N),-109.91933   (109°55'09.59"S), 51.18129   (51°10'52.64"N),-106.50375   (106°30'13.50"S), 49.32047   (49°19'13.69"N),-109.96245  (109°57'44.82"W), 49.24440   (49°14'39.84"N),-106.68251   (106°40'57.04"S),7961,7201,7201,7961,50,10.742,8.415,6.677,.37,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.27067,-108.27689,51.23187,-109.22867,50.85527,-106.65931,49.66556,-109.85612,49.3009,-107.36492,LT50380252006061PAC01,LT50380252006061PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252006061PAC01
LT50370252005323PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2005/11/19,2005:323:17:47:32.15919,2005:323:17:47:58.77213,N,9,9,9,9,9,9,9,9,63.94,50.89,84.44,47.43,73.01,18.65592776,163.851779, 50.26953   (50°16'10.31"N),-106.72788   (106°43'40.37"W), 51.23072   (51°13'50.59"N),-107.67965  (107°40'46.74"W), 50.85414   (50°51'14.90"N),-105.11035   (105°06'37.26"W), 49.66441   (49°39'51.88"N),-108.30707   (108°18'25.45"W), 49.29977 (49°17'59.17"N),-105.81592   (105°48'57.31"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.23399   (51°14'02.36"N),-108.50969   (108°30'34.88"S), 51.28663   (51°17'11.87"N),-104.98566   (104°59'08.38"S), 49.21405   (49°12'50.58"N),-108.36435  (108°21'51.66"W), 49.26306   (49°15'47.02"N),-104.98626   (104°59'10.54"S),8201,7501,7501,8201,63,9.128,7.103,5.733,.512,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.26953,-106.72788,51.23072,-107.67965,50.85414,-105.11035,49.66441,-108.30707,49.29977,-105.81592,LT50370252005323PAC01,LT50370252005323PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252005323PAC01
LT50380252005298EDC00,LANDSAT_5,N/A,EDC,DAY, 038, 025,2,2005/10/25,2005:298:17:53:13.91088,2005:298:17:53:40.52388,N,9,9,9,9,9,9,9,9,0,0,0,0,0,25.85571541,162.59461228, 50.29474   (50°17'41.06"N),-108.37850   (108°22'42.60"W), 51.25600   (51°15'21.60"N),-109.33063  (109°19'50.27"W), 50.87922   (50°52'45.19"N),-106.76001   (106°45'36.04"W), 49.68973   (49°41'23.03"N),-109.95860   (109°57'30.96"W), 49.32490 (49°19'29.64"N),-107.46623   (107°27'58.43"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28528   (51°17'07.01"N),-110.02635   (110°01'34.86"S), 51.20656   (51°12'23.62"N),-106.60012   (106°36'00.43"S), 49.34024   (49°20'24.86"N),-110.06529  (110°03'55.04"W), 49.26674   (49°16'00.26"N),-106.77545   (106°46'31.62"S),7981,7211,7211,7981,89,5.199,3.385,3.946,.213,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29474,-108.3785,51.256,-109.33063,50.87922,-106.76001,49.68973,-109.9586,49.3249,-107.46623,LT50380252005298EDC00,LT50380252005298EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50380252005298EDC00
LT50370252005291PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2005/10/18,2005:291:17:47:03.05069,2005:291:17:47:29.66369,N,9,9,9,9,9,9,9,9,9.42,14.92,7.91,6.35,8.48,28.22371076,161.7454618, 50.28721   (50°17'13.96"N),-106.83091   (106°49'51.28"W), 51.24845   (51°14'54.42"N),-107.78293  (107°46'58.55"W), 50.87172   (50°52'18.19"N),-105.21271   (105°12'45.76"W), 49.68217   (49°40'55.81"N),-108.41074   (108°24'38.66"W), 49.31739 (49°19'02.60"N),-105.91873   (105°55'07.43"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.24930   (51°14'57.48"N),-108.62697   (108°37'37.09"S), 51.30548   (51°18'19.73"N),-105.08464   (105°05'04.70"S), 49.22692   (49°13'36.91"N),-108.47650  (108°28'35.40"W), 49.27923   (49°16'45.23"N),-105.08112   (105°04'52.03"S),8241,7511,7511,8241,92,5.128,3.862,3.374,.287,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28721,-106.83091,51.24845,-107.78293,50.87172,-105.21271,49.68217,-108.41074,49.31739,-105.91873,LT50370252005291PAC01,LT50370252005291PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252005291PAC01
LT50380252005282PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2005/10/09,2005:282:17:53:13.68431,2005:282:17:53:40.29731,N,9,9,9,9,9,9,9,9,19.43,.42,20.82,9.5,47,31.38470494,160.37215284, 50.28752   (50°17'15.07"N),-108.37267   (108°22'21.61"W), 51.24876   (51°14'55.54"N),-109.32470  (109°19'28.92"W), 50.87203   (50°52'19.31"N),-106.75446   (106°45'16.06"W), 49.68248   (49°40'56.93"N),-109.95251   (109°57'09.04"W), 49.31770 (49°19'03.72"N),-107.46049   (107°27'37.76"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27715   (51°16'37.74"N),-110.02222   (110°01'19.99"S), 51.19817   (51°11'53.41"N),-106.59233   (106°35'32.39"S), 49.33211   (49°19'55.60"N),-110.06131  (110°03'40.72"W), 49.25836   (49°15'30.10"N),-106.76791   (106°46'04.48"S),7991,7211,7211,7991,57,4.690,3.309,3.324,.216,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28752,-108.37267,51.24876,-109.3247,50.87203,-106.75446,49.68248,-109.95251,49.3177,-107.46049,LT50380252005282PAC01,LT50380252005282PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252005282PAC01
LT50380252005250PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2005/09/07,2005:250:17:53:18.84006,2005:250:17:53:45.45306,N,9,9,9,9,9,9,9,9,.23,.08,.11,.18,.54,42.6578938,153.25246725, 50.29667   (50°17'48.01"N),-108.38913   (108°23'20.87"W), 51.25794   (51°15'28.58"N),-109.34129  (109°20'28.64"W), 50.88114   (50°52'52.10"N),-106.77057   (106°46'14.05"W), 49.69167   (49°41'30.01"N),-109.96930   (109°58'09.48"W), 49.32683 (49°19'36.59"N),-107.47683   (107°28'36.59"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28801   (51°17'16.84"N),-110.03060   (110°01'50.16"S), 51.20989   (51°12'35.60"N),-106.61699   (106°37'01.16"S), 49.34297   (49°20'34.69"N),-110.06936  (110°04'09.70"W), 49.27003   (49°16'12.11"N),-106.79167   (106°47'30.01"S),7951,7211,7211,7951,100,4.351,3.219,2.927,.191,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29667,-108.38913,51.25794,-109.34129,50.88114,-106.77057,49.69167,-109.9693,49.32683,-107.47683,LT50380252005250PAC01,LT50380252005250PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252005250PAC01
LT50370252005243PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2005/08/31,2005:243:17:47:07.53875,2005:243:17:47:34.15175,N,9,9,9,9,9,9,9,9,53.45,47.66,98.97,6.35,60.82,44.94779252,151.40576549, 50.29010   (50°17'24.36"N),-106.84635   (106°50'46.86"W), 51.25135   (51°15'04.86"N),-107.79842  (107°47'54.31"W), 50.87460   (50°52'28.56"N),-105.22804   (105°13'40.94"W), 49.68507   (49°41'06.25"N),-108.42628   (108°25'34.61"W), 49.32028 (49°19'13.01"N),-105.93413   (105°56'02.87"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25455   (51°15'16.38"N),-108.63168   (108°37'54.05"S), 51.31086   (51°18'39.10"N),-105.11047   (105°06'37.69"S), 49.23218   (49°13'55.85"N),-108.48099  (108°28'51.56"W), 49.28460   (49°17'04.56"N),-105.10588   (105°06'21.17"S),8191,7511,7511,8191,62,4.461,3.218,3.09,.214,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.2901,-106.84635,51.25135,-107.79842,50.8746,-105.22804,49.68507,-108.42628,49.32028,-105.93413,LT50370252005243PAC01,LT50370252005243PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252005243PAC01
LT50380252005234PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2005/08/22,2005:234:17:53:16.55213,2005:234:17:53:43.16513,N,9,9,9,9,9,9,9,9,4.83,.37,2.04,2.52,14.4,47.72787224,149.06515839, 50.29041   (50°17'25.48"N),-108.38889   (108°23'20.00"W), 51.25166   (51°15'05.98"N),-109.34096  (109°20'27.46"W), 50.87491   (50°52'29.68"N),-106.77057   (106°46'14.05"W), 49.68538   (49°41'07.37"N),-109.96883   (109°58'07.79"W), 49.32058 (49°19'14.09"N),-107.47667   (107°28'36.01"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27985   (51°16'47.46"N),-110.02216   (110°01'19.78"S), 51.20182   (51°12'06.55"N),-106.61776   (106°37'03.94"S), 49.33751   (49°20'15.04"N),-110.06121  (110°03'40.36"W), 49.26465   (49°15'52.74"N),-106.79212   (106°47'31.63"S),7931,7201,7201,7931,105,4.199,2.901,3.036,.183,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29041,-108.38889,51.25166,-109.34096,50.87491,-106.77057,49.68538,-109.96883,49.32058,-107.47667,LT50380252005234PAC01,LT50380252005234PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252005234PAC01
LT50370252005227PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2005/08/15,2005:227:17:47:03.52700,2005:227:17:47:30.13994,N,9,9,9,9,9,9,9,9,33.06,28.89,49.06,6.86,47.4,49.73076726,147.27747317, 50.29007   (50°17'24.25"N),-106.83937   (106°50'21.73"W), 51.25132   (51°15'04.75"N),-107.79143  (107°47'29.15"W), 50.87457   (50°52'28.45"N),-105.22106   (105°13'15.82"W), 49.68504   (49°41'06.14"N),-108.41930   (108°25'09.48"W), 49.32025 (49°19'12.90"N),-105.92715   (105°55'37.74"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25199   (51°15'07.16"N),-108.62718   (108°37'37.85"S), 51.30816   (51°18'29.38"N),-105.10616   (105°06'22.18"S), 49.23231   (49°13'56.32"N),-108.47688  (108°28'36.77"W), 49.28461   (49°17'04.60"N),-105.10175   (105°06'06.30"S),8191,7501,7501,8191,74,3.953,2.86,2.729,.279,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29007,-106.83937,51.25132,-107.79143,50.87457,-105.22106,49.68504,-108.4193,49.32025,-105.92715,LT50370252005227PAC01,LT50370252005227PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252005227PAC01
LT50380252005218PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2005/08/06,2005:218:17:53:10.93263,2005:218:17:53:37.54563,N,9,9,9,9,9,9,9,9,0,0,0,0,0,52.08415172,145.20352912, 50.28960   (50°17'22.56"N),-108.37721   (108°22'37.96"W), 51.25085   (51°15'03.06"N),-109.32927  (109°19'45.37"W), 50.87410   (50°52'26.76"N),-106.75892   (106°45'32.11"W), 49.68457   (49°41'04.45"N),-109.95712   (109°57'25.63"W), 49.31978 (49°19'11.21"N),-107.46500   (107°27'54.00"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27704   (51°16'37.34"N),-110.00932   (110°00'33.55"S), 51.19881   (51°11'55.72"N),-106.60945   (106°36'34.02"S), 49.33471   (49°20'04.96"N),-110.04887  (110°02'55.93"W), 49.26165   (49°15'41.94"N),-106.78413   (106°47'02.87"S),7921,7201,7201,7921,120,4.583,3.087,3.388,.172,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.2896,-108.37721,51.25085,-109.32927,50.8741,-106.75892,49.68457,-109.95712,49.31978,-107.465,LT50380252005218PAC01,LT50380252005218PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252005218PAC01
LT50370252005211PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2005/07/30,2005:211:17:46:56.54713,2005:211:17:47:23.16013,N,9,9,9,9,9,9,9,9,.21,.01,.08,.02,.72,53.70974203,143.77315175, 50.29071   (50°17'26.56"N),-106.82389   (106°49'26.00"W), 51.25196   (51°15'07.06"N),-107.77596  (107°46'33.46"W), 50.87521   (50°52'30.76"N),-105.20556   (105°12'20.02"W), 49.68568   (49°41'08.45"N),-108.40384   (108°24'13.82"W), 49.32088 (49°19'15.17"N),-105.91167   (105°54'42.01"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25522   (51°15'18.79"N),-108.61023   (108°36'36.83"S), 51.31088   (51°18'39.17"N),-105.08465   (105°05'04.74"S), 49.23280   (49°13'58.08"N),-108.46042  (108°27'37.51"W), 49.28462   (49°17'04.63"N),-105.08113   (105°04'52.07"S),8201,7511,7511,8201,87,3.654,2.612,2.555,.159,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29071,-106.82389,51.25196,-107.77596,50.87521,-105.20556,49.68568,-108.40384,49.32088,-105.91167,LT50370252005211PAC01,LT50370252005211PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252005211PAC01
LT50380252005202PAC01,LANDSAT_5,BUMPER,PAC,DAY, 038, 025,2,2005/07/21,2005:202:17:53:01.75013,2005:202:17:53:28.36313,N,9,9,9,9,9,9,9,9,1.38,3.05,2.1,.33,.04,55.52235171,142.35142632, 50.29077   (50°17'26.77"N),-108.35452   (108°21'16.27"W), 51.25202   (51°15'07.27"N),-109.30659  (109°18'23.72"W), 50.87527   (50°52'30.97"N),-106.73618   (106°44'10.25"W), 49.68574   (49°41'08.66"N),-109.93447   (109°56'04.09"W), 49.32094 (49°19'15.38"N),-107.44230   (107°26'32.28"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28229   (51°16'56.24"N),-109.99200   (109°59'31.20"S), 51.20322   (51°12'11.59"N),-106.58325   (106°34'59.70"S), 49.33727   (49°20'14.17"N),-110.03231  (110°01'56.32"W), 49.26344   (49°15'48.38"N),-106.75923   (106°45'33.23"S),7941,7211,7211,7941,74,4.125,2.687,3.13,.214,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29077,-108.35452,51.25202,-109.30659,50.87527,-106.73618,49.68574,-109.93447,49.32094,-107.4423,LT50380252005202PAC01,LT50380252005202PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380252005202PAC01
LT50370252005195PAC01,LANDSAT_5,BUMPER,PAC,DAY, 037, 025,2,2005/07/14,2005:195:17:46:45.94981,2005:195:17:47:12.56281,N,9,9,9,9,9,9,9,9,.5,1,.37,.61,.02,56.68062276,141.56702213, 50.28298   (50°16'58.73"N),-106.80049   (106°48'01.76"W), 51.24421   (51°14'39.16"N),-107.75245  (107°45'08.82"W), 50.86752   (50°52'03.07"N),-105.18245   (105°10'56.82"W), 49.67792   (49°40'40.51"N),-108.38017   (108°22'48.61"W), 49.31318 (49°18'47.45"N),-105.88836   (105°53'18.10"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.24767   (51°14'51.61"N),-108.59244   (108°35'32.78"S), 51.30280   (51°18'10.08"N),-105.05881   (105°03'31.72"S), 49.22521   (49°13'30.76"N),-108.44341  (108°26'36.28"W), 49.27654   (49°16'35.54"N),-105.05637   (105°03'22.93"S),8221,7511,7511,8221,90,3.232,2.229,2.34,.156,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28298,-106.80049,51.24421,-107.75245,50.86752,-105.18245,49.67792,-108.38017,49.31318,-105.88836,LT50370252005195PAC01,LT50370252005195PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370252005195PAC01
LT50380252005186EDC00,LANDSAT_5,N/A,EDC,DAY, 038, 025,2,2005/07/05,2005:186:17:52:49.55819,2005:186:17:53:16.17119,N,9,9,9,9,9,9,9,9,0,0,0,0,0,57.82972619,141.11311051, 50.28164   (50°16'53.90"N),-108.32583   (108°19'32.99"W), 51.24287   (51°14'34.33"N),-109.27777  (109°16'39.97"W), 50.86618   (50°51'58.25"N),-106.70784   (106°42'28.22"W), 49.67657   (49°40'35.65"N),-109.90546   (109°54'19.66"W), 49.31184 (49°18'42.62"N),-107.41372   (107°24'49.39"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27397   (51°16'26.29"N),-109.96638   (109°57'58.97"S), 51.19369   (51°11'37.28"N),-106.54550   (106°32'43.80"S), 49.33166   (49°19'53.98"N),-110.00764  (110°00'27.50"W), 49.25669   (49°15'24.08"N),-106.72269   (106°43'21.68"S),7971,7201,7201,7971,82,4.649,3.626,2.909,.231,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28164,-108.32583,51.24287,-109.27777,50.86618,-106.70784,49.67657,-109.90546,49.31184,-107.41372,LT50380252005186EDC00,LT50380252005186EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50380252005186EDC00
