Landsat Scene Identifier,Spacecraft Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,WRS Type,Date Acquired,Start Time,Stop Time,Sensor Anomalies,Acquisition Quality,Quality Band 1,Quality Band 2,Quality Band 3,Quality Band 4,Quality Band 5,Quality Band 6,Quality Band 7,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Browse  Exists,Data Category,Map Projection LORa,Data Type L0Rp,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Reflective Samples,Reflective Lines,Thermal Lines,Thermal Samples,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Geometric RMSE Verify,Map Projection Level 1,Datum,Ellipsoid,UTM Zone,Vertical Long from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LT50220272005026GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2005/01/26,2005:026:16:13:21.43519,2005:026:16:13:48.04813,N,9,9,9,9,9,9,9,9,24.97,22.44,16.99,35.45,24.98,20.39708733,155.16093582, 47.44425   (47°26'39.30"N), -84.73521   (84°44'06.76"W), 48.39813   (48°23'53.27"N), -85.64789  (85°38'52.40"W), 48.04247   (48°02'32.89"N), -83.21580   (83°12'56.88"W), 46.82773   (46°49'39.83"N), -86.22140   (86°13'17.04"W), 46.48230 (46°28'56.28"N), -83.85694   (83°51'24.98"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42695   (48°25'37.02"N), -86.28897   (86°17'20.29"S), 48.36211   (48°21'43.60"N), -83.07373   (83°04'25.43"S), 46.48892   (46°29'20.11"N), -86.31463  (86°18'52.67"W), 46.42830   (46°25'41.88"N), -83.21502   (83°12'54.07"S),7941,7181,7181,7941,53,6.727,4.576,4.931,.354,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44425,-84.73521,48.39813,-85.64789,48.04247,-83.2158,46.82773,-86.2214,46.4823,-83.85694,LT50220272005026GNC01,LT50220272005026GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272005026GNC01
LT50210272004321EDC00,LANDSAT_5,N/A,EDC,DAY, 021, 027,2,2004/11/16,2004:321:16:05:59.99244,2004:321:16:06:26.60538,N,9,9,9,9,9,9,9,9,60,60,20,90,70,21.69768563,161.76952679, 47.44392   (47°26'38.11"N), -83.17912   (83°10'44.83"W), 48.39780   (48°23'52.08"N), -84.09180  (84°05'30.48"W), 48.04214   (48°02'31.70"N), -81.65972   (81°39'34.99"W), 46.82739   (46°49'38.60"N), -84.66530   (84°39'55.08"W), 46.48197 (46°28'55.09"N), -82.30085   (82°18'03.06"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.34983   (48°20'59.39"N), -84.89022   (84°53'24.79"S), 48.41426   (48°24'51.34"N), -81.56625   (81°33'58.50"S), 46.33781   (46°20'16.12"N), -84.74494  (84°44'41.78"W), 46.39787   (46°23'52.33"N), -81.54504   (81°32'42.14"S),8211,7471,7471,8211,60,11.347,10.838,3.36,.431,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44392,-83.17912,48.3978,-84.0918,48.04214,-81.65972,46.82739,-84.6653,46.48197,-82.30085,LT50210272004321EDC00,LT50210272004321EDC00,http://earthexplorer.usgs.gov/download/options/5440/LT50210272004321EDC00
LT50220272004312GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2004/11/07,2004:312:16:12:03.76594,2004:312:16:12:30.37888,N,9,9,9,9,9,9,9,9,65.28,56.79,88.65,56.93,58.75,24.11134717,161.43800286, 47.44724   (47°26'50.06"N), -84.73398   (84°44'02.33"W), 48.40113   (48°24'04.07"N), -85.64670  (85°38'48.12"W), 48.04544   (48°02'43.58"N), -83.21448   (83°12'52.13"W), 46.83073   (46°49'50.63"N), -86.22026   (86°13'12.94"W), 46.48528 (46°29'07.01"N), -83.85567   (83°51'20.41"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42967   (48°25'46.81"N), -86.29299   (86°17'34.76"S), 48.36466   (48°21'52.78"N), -83.06948   (83°04'10.13"S), 46.49164   (46°29'29.90"N), -86.31851  (86°19'06.64"W), 46.43086   (46°25'51.10"N), -83.21094   (83°12'39.38"S),7961,7181,7181,7961,32,5.152,3.911,3.353,.325,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44724,-84.73398,48.40113,-85.6467,48.04544,-83.21448,46.83073,-86.22026,46.48528,-83.85567,LT50220272004312GNC01,LT50220272004312GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272004312GNC01
LT50220272004280GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2004/10/06,2004:280:16:11:23.61181,2004:280:16:11:50.22488,N,9,9,9,9,9,9,9,9,0,0,0,0,0,34.57056628,156.98655206, 47.44558   (47°26'44.09"N), -84.72396   (84°43'26.26"W), 48.39947   (48°23'58.09"N), -85.63666  (85°38'11.98"W), 48.04379   (48°02'37.64"N), -83.20451   (83°12'16.24"W), 46.82906   (46°49'44.62"N), -86.21019   (86°12'36.68"W), 46.48362 (46°29'01.03"N), -83.84567   (83°50'44.41"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42688   (48°25'36.77"N), -86.27681   (86°16'36.52"S), 48.36169   (48°21'42.08"N), -83.06161   (83°03'41.80"S), 46.49155   (46°29'29.58"N), -86.30287  (86°18'10.33"W), 46.43060   (46°25'50.16"N), -83.20314   (83°12'11.30"S),7941,7171,7171,7941,183,4.583,3.252,3.229,.194,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44558,-84.72396,48.39947,-85.63666,48.04379,-83.20451,46.82906,-86.21019,46.48362,-83.84567,LT50220272004280GNC01,LT50220272004280GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272004280GNC01
LT50210272004273GNC01,LANDSAT_5,BUMPER,GNC,DAY, 021, 027,2,2004/09/29,2004:273:16:05:04.69488,2004:273:16:05:31.30794,N,9,9,9,9,9,9,9,9,.1,0,0,.38,0,37.01528312,155.39671546, 47.44118   (47°26'28.25"N), -83.18173   (83°10'54.23"W), 48.39506   (48°23'42.22"N), -84.09437  (84°05'39.73"W), 48.03941   (48°02'21.88"N), -81.66242   (81°39'44.71"W), 46.82464   (46°49'28.70"N), -84.66783   (84°40'04.19"W), 46.47923 (46°28'45.23"N), -82.30349   (82°18'12.56"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.39374   (48°23'37.46"N), -84.86925   (84°52'09.30"S), 48.45750   (48°27'27.00"N), -81.55455   (81°33'16.38"S), 46.38437   (46°23'03.73"N), -84.72471  (84°43'28.96"W), 46.44383   (46°26'37.79"N), -81.53378   (81°32'01.61"S),8181,7461,7461,8181,223,2.838,1.702,2.271,.076,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44118,-83.18173,48.39506,-84.09437,48.03941,-81.66242,46.82464,-84.66783,46.47923,-82.30349,LT50210272004273GNC01,LT50210272004273GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50210272004273GNC01
LT50220272004264GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2004/09/20,2004:264:16:11:04.04581,2004:264:16:11:30.65888,N,9,9,9,9,9,9,9,9,26.33,26.41,38.48,24.21,16.22,40.11915159,153.07020357, 47.44345   (47°26'36.42"N), -84.72820   (84°43'41.52"W), 48.39733   (48°23'50.39"N), -85.64087  (85°38'27.13"W), 48.04167   (48°02'30.01"N), -83.20882   (83°12'31.75"W), 46.82692   (46°49'36.91"N), -86.21436   (86°12'51.70"W), 46.48150 (46°28'53.40"N), -83.84994   (83°50'59.78"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42148   (48°25'17.33"N), -86.27689   (86°16'36.80"S), 48.35672   (48°21'24.19"N), -83.07415   (83°04'26.94"S), 46.48615   (46°29'10.14"N), -86.30294  (86°18'10.58"W), 46.42560   (46°25'32.16"N), -83.21520   (83°12'54.72"S),7911,7171,7171,7911,140,4.457,2.882,3.4,.187,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44345,-84.7282,48.39733,-85.64087,48.04167,-83.20882,46.82692,-86.21436,46.4815,-83.84994,LT50220272004264GNC01,LT50220272004264GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272004264GNC01
LT50210272004257GNC01,LANDSAT_5,BUMPER,GNC,DAY, 021, 027,2,2004/09/13,2004:257:16:04:43.42919,2004:257:16:05:10.04219,N,9,9,9,9,9,9,9,9,11.15,0,1.99,12.47,30.16,42.47786473,151.09618654, 47.44199   (47°26'31.16"N), -83.17990   (83°10'47.64"W), 48.39587   (48°23'45.13"N), -84.09255  (84°05'33.18"W), 48.04022   (48°02'24.79"N), -81.66056   (81°39'38.02"W), 46.82546   (46°49'31.66"N), -84.66602   (84°39'57.67"W), 46.48004 (46°28'48.14"N), -82.30165   (82°18'05.94"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.39670   (48°23'48.12"N), -84.86137   (84°51'40.93"S), 48.46020   (48°27'36.72"N), -81.55458   (81°33'16.49"S), 46.38732   (46°23'14.35"N), -84.71711  (84°43'01.60"W), 46.44653   (46°26'47.51"N), -81.53381   (81°32'01.72"S),8161,7461,7461,8161,182,3.121,2.068,2.337,.085,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44199,-83.1799,48.39587,-84.09255,48.04022,-81.66056,46.82546,-84.66602,46.48004,-82.30165,LT50210272004257GNC01,LT50210272004257GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50210272004257GNC01
LT50220272004248GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2004/09/04,2004:248:16:10:40.03619,2004:248:16:11:06.64925,N,9,9,9,9,9,9,9,9,15.94,2.9,4,32.17,24.7,45.38193646,148.38629639, 47.44559   (47°26'44.12"N), -84.71749   (84°43'02.96"W), 48.39948   (48°23'58.13"N), -85.63019  (85°37'48.68"W), 48.04380   (48°02'37.68"N), -83.19804   (83°11'52.94"W), 46.82907   (46°49'44.65"N), -86.20372   (86°12'13.39"W), 46.48363 (46°29'01.07"N), -83.83920   (83°50'21.12"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42677   (48°25'36.37"N), -86.26059   (86°15'38.12"S), 48.36169   (48°21'42.08"N), -83.06161   (83°03'41.80"S), 46.49145   (46°29'29.22"N), -86.28724  (86°17'14.06"W), 46.43060   (46°25'50.16"N), -83.20314   (83°12'11.30"S),7901,7171,7171,7901,137,4.373,2.636,3.489,.155,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44559,-84.71749,48.39948,-85.63019,48.0438,-83.19804,46.82907,-86.20372,46.48363,-83.8392,LT50220272004248GNC01,LT50220272004248GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272004248GNC01
LT50220272004232GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2004/08/19,2004:232:16:10:14.88431,2004:232:16:10:41.49731,N,9,9,9,9,9,9,9,9,41.94,30.92,71.34,5.15,60.37,50.09569569,143.45406139, 47.44247   (47°26'32.89"N), -84.70863   (84°42'31.07"W), 48.39635   (48°23'46.86"N), -85.62129  (85°37'16.64"W), 48.04070   (48°02'26.52"N), -83.18928   (83°11'21.41"W), 46.82594   (46°49'33.38"N), -86.19476   (86°11'41.14"W), 46.48052 (46°28'49.87"N), -83.83038   (83°49'49.37"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42405   (48°25'26.58"N), -86.25657   (86°15'23.65"S), 48.35872   (48°21'31.39"N), -83.05374   (83°03'13.46"S), 46.48873   (46°29'19.43"N), -86.28337  (86°17'00.13"W), 46.42765   (46°25'39.54"N), -83.19554   (83°11'43.94"S),7911,7171,7171,7911,46,3.344,2.603,2.099,.23,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44247,-84.70863,48.39635,-85.62129,48.0407,-83.18928,46.82594,-86.19476,46.48052,-83.83038,LT50220272004232GNC01,LT50220272004232GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272004232GNC01
LT50210272004225GNC01,LANDSAT_5,BUMPER,GNC,DAY, 021, 027,2,2004/08/12,2004:225:16:03:51.66169,2004:225:16:04:18.27475,N,9,9,9,9,9,9,9,9,79.19,42.55,92.56,83.62,98.03,51.93534985,141.38538872, 47.44390   (47°26'38.04"N), -83.15411   (83°09'14.80"W), 48.39778   (48°23'52.01"N), -84.06679  (84°04'00.44"W), 48.04212   (48°02'31.63"N), -81.63471   (81°38'04.96"W), 46.82737   (46°49'38.53"N), -84.64029   (84°38'25.04"W), 46.48195 (46°28'55.02"N), -82.27584   (82°16'33.02"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.40290   (48°24'10.44"N), -84.83751   (84°50'15.04"S), 48.46573   (48°27'56.63"N), -81.52623   (81°31'34.43"S), 46.39078   (46°23'26.81"N), -84.69393  (84°41'38.15"W), 46.44935   (46°26'57.66"N), -81.50649   (81°30'23.36"S),8171,7471,7471,8171,55,4.744,3.633,3.051,.173,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.4439,-83.15411,48.39778,-84.06679,48.04212,-81.63471,46.82737,-84.64029,46.48195,-82.27584,LT50210272004225GNC01,LT50210272004225GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50210272004225GNC01
LT50220272004216GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2004/08/03,2004:216:16:09:50.28669,2004:216:16:10:16.89969,N,9,9,9,9,9,9,9,9,7.55,9.1,8.17,1.33,11.58,54.06997206,138.95952279, 47.44060   (47°26'26.16"N), -84.70684   (84°42'24.62"W), 48.39448   (48°23'40.13"N), -85.61947  (85°37'10.09"W), 48.03883   (48°02'19.79"N), -83.18755   (83°11'15.18"W), 46.82406   (46°49'26.62"N), -86.19292   (86°11'34.51"W), 46.47865 (46°28'43.14"N), -83.82861   (83°49'43.00"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42135   (48°25'16.86"N), -86.25661   (86°15'23.80"S), 48.35589   (48°21'21.20"N), -83.04991   (83°02'59.68"S), 46.48603   (46°29'09.71"N), -86.28340  (86°17'00.24"W), 46.42483   (46°25'29.39"N), -83.19183   (83°11'30.59"S),7921,7171,7171,7921,105,4.067,2.526,3.187,.155,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.4406,-84.70684,48.39448,-85.61947,48.03883,-83.18755,46.82406,-86.19292,46.47865,-83.82861,LT50220272004216GNC01,LT50220272004216GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272004216GNC01
LT50210272004209GNC01,LANDSAT_5,BUMPER,GNC,DAY, 021, 027,2,2004/07/27,2004:209:16:03:31.61350,2004:209:16:03:58.22656,N,9,9,9,9,9,9,9,9,4.46,.09,4.27,1.16,12.31,55.54423939,137.35203853, 47.44454   (47°26'40.34"N), -83.17274   (83°10'21.86"W), 48.39843   (48°23'54.35"N), -84.08543  (84°05'07.55"W), 48.04276   (48°02'33.94"N), -81.65332   (81°39'11.95"W), 46.82802   (46°49'40.87"N), -84.65894   (84°39'32.18"W), 46.48258 (46°28'57.29"N), -82.29447   (82°17'40.09"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.40209   (48°24'07.52"N), -84.86178   (84°51'42.41"S), 48.46565   (48°27'56.34"N), -81.54247   (81°32'32.89"S), 46.39271   (46°23'33.76"N), -84.71748  (84°43'02.93"W), 46.45198   (46°27'07.13"N), -81.52214   (81°31'19.70"S),8191,7461,7461,8191,165,4.178,2.974,2.934,.127,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44454,-83.17274,48.39843,-84.08543,48.04276,-81.65332,46.82802,-84.65894,46.48258,-82.29447,LT50210272004209GNC01,LT50210272004209GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50210272004209GNC01
LT50220272004200GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2004/07/18,2004:200:16:09:30.18419,2004:200:16:09:56.79725,N,9,9,9,9,9,9,9,9,15.11,26.5,9.54,23.03,1.38,57.15476043,135.70226864, 47.44484   (47°26'41.42"N), -84.72555   (84°43'31.98"W), 48.39873   (48°23'55.43"N), -85.63824  (85°38'17.66"W), 48.04306   (48°02'35.02"N), -83.20612   (83°12'22.03"W), 46.82832   (46°49'41.95"N), -86.21176   (86°12'42.34"W), 46.48288 (46°28'58.37"N), -83.84727   (83°50'50.17"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42690   (48°25'36.84"N), -86.28087   (86°16'51.13"S), 48.36169   (48°21'42.08"N), -83.06161   (83°03'41.80"S), 46.49157   (46°29'29.65"N), -86.30678  (86°18'24.41"W), 46.43060   (46°25'50.16"N), -83.20314   (83°12'11.30"S),7951,7171,7171,7951,157,3.860,2.178,3.187,.119,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44484,-84.72555,48.39873,-85.63824,48.04306,-83.20612,46.82832,-86.21176,46.48288,-83.84727,LT50220272004200GNC01,LT50220272004200GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272004200GNC01
LT50210272004193GNC01,LANDSAT_5,BUMPER,GNC,DAY, 021, 027,2,2004/07/11,2004:193:16:03:08.14513,2004:193:16:03:34.75819,N,9,9,9,9,9,9,9,9,78.46,97.89,98.06,60.9,56.98,58.17666318,134.83323589, 47.44800   (47°26'52.80"N), -83.17906   (83°10'44.62"W), 48.40189   (48°24'06.80"N), -84.09179  (84°05'30.44"W), 48.04620   (48°02'46.32"N), -81.65953   (81°39'34.31"W), 46.83149   (46°49'53.36"N), -84.66536   (84°39'55.30"W), 46.48604 (46°29'09.74"N), -82.30075   (82°18'02.70"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.40182   (48°24'06.55"N), -84.86986   (84°52'11.50"S), 48.46565   (48°27'56.34"N), -81.54247   (81°32'32.89"S), 46.38976   (46°23'23.14"N), -84.72508  (84°43'30.29"W), 46.44928   (46°26'57.41"N), -81.52211   (81°31'19.60"S),8211,7471,7471,8211,63,4.760,3.503,3.223,.18,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.448,-83.17906,48.40189,-84.09179,48.0462,-81.65953,46.83149,-84.66536,46.48604,-82.30075,LT50210272004193GNC01,LT50210272004193GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50210272004193GNC01
LT50220272004184GNC01,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2004/07/02,2004:184:16:09:03.54756,2004:184:16:09:30.16056,N,9,9,9,9,9,9,9,9,9.97,8.49,18.09,7.21,6.1,59.15060784,134.28799189, 47.44561   (47°26'44.20"N), -84.72087   (84°43'15.13"W), 48.39950   (48°23'58.20"N), -85.63357  (85°38'00.85"W), 48.04382   (48°02'37.75"N), -83.20142   (83°12'05.11"W), 46.82909   (46°49'44.72"N), -86.20710   (86°12'25.56"W), 46.48365 (46°29'01.14"N), -83.84258   (83°50'33.29"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42688   (48°25'36.77"N), -86.27681   (86°16'36.52"S), 48.36141   (48°21'41.08"N), -83.05353   (83°03'12.71"S), 46.49155   (46°29'29.58"N), -86.30287  (86°18'10.33"W), 46.43034   (46°25'49.22"N), -83.19535   (83°11'43.26"S),7961,7171,7171,7961,100,4.482,2.882,3.433,.179,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44561,-84.72087,48.3995,-85.63357,48.04382,-83.20142,46.82909,-86.2071,46.48365,-83.84258,LT50220272004184GNC01,LT50220272004184GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50220272004184GNC01
LT50210272004177GNC01,LANDSAT_5,BUMPER,GNC,DAY, 021, 027,2,2004/06/25,2004:177:16:02:40.08963,2004:177:16:03:06.70269,N,9,9,9,9,9,9,9,9,74,95.69,81.04,90.14,29.14,59.62818337,134.34786789, 47.44029   (47°26'25.04"N), -83.17273   (83°10'21.83"W), 48.39417   (48°23'39.01"N), -84.08536  (84°05'07.30"W), 48.03853   (48°02'18.71"N), -81.65345   (81°39'12.42"W), 46.82375   (46°49'25.50"N), -84.65880   (84°39'31.68"W), 46.47835 (46°28'42.06"N), -82.29450   (82°17'40.20"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.39657   (48°23'47.65"N), -84.86541   (84°51'55.48"S), 48.46028   (48°27'37.01"N), -81.53835   (81°32'18.06"S), 46.38450   (46°23'04.20"N), -84.72082  (84°43'14.95"W), 46.44390   (46°26'38.04"N), -81.51816   (81°31'05.38"S),8211,7471,7471,8211,44,6.095,5.062,3.395,.279,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44029,-83.17273,48.39417,-84.08536,48.03853,-81.65345,46.82375,-84.6588,46.47835,-82.2945,LT50210272004177GNC01,LT50210272004177GNC01,http://earthexplorer.usgs.gov/download/options/5440/LT50210272004177GNC01
LT50220272004168GNC02,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2004/06/16,2004:168:16:08:33.86250,2004:168:16:09:00.47556,N,9,9,9,9,9,9,9,9,76.2,81.05,91.1,90.45,42.21,59.83250662,134.97521935, 47.44304   (47°26'34.94"N), -84.70600   (84°42'21.60"W), 48.39692   (48°23'48.91"N), -85.61867  (85°37'07.21"W), 48.04126   (48°02'28.54"N), -83.18663   (83°11'11.87"W), 46.82651   (46°49'35.44"N), -86.19215   (86°11'31.74"W), 46.48109 (46°28'51.92"N), -83.82774   (83°49'39.86"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42407   (48°25'26.65"N), -86.26063   (86°15'38.27"S), 48.35830   (48°21'29.88"N), -83.04162   (83°02'29.83"S), 46.48875   (46°29'19.50"N), -86.28727  (86°17'14.17"W), 46.42726   (46°25'38.14"N), -83.18385   (83°11'01.86"S),7951,7171,7171,7951,46,4.393,2.629,3.52,.139,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44304,-84.706,48.39692,-85.61867,48.04126,-83.18663,46.82651,-86.19215,46.48109,-83.82774,LT50220272004168GNC02,LT50220272004168GNC02,http://earthexplorer.usgs.gov/download/options/5440/LT50220272004168GNC02
LT50210272004161GNC02,LANDSAT_5,BUMPER,GNC,DAY, 021, 027,2,2004/06/09,2004:161:16:02:11.70600,2004:161:16:02:38.31900,N,9,9,9,9,9,9,9,9,88.95,99.79,99.9,85.52,70.59,59.66198895,135.8680306, 47.44448   (47°26'40.13"N), -83.16174   (83°09'42.26"W), 48.39837   (48°23'54.13"N), -84.07443  (84°04'27.95"W), 48.04270   (48°02'33.72"N), -81.64232   (81°38'32.35"W), 46.82796   (46°49'40.66"N), -84.64794   (84°38'52.58"W), 46.48252 (46°28'57.07"N), -82.28347   (82°17'00.49"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.39980   (48°23'59.28"N), -84.84944   (84°50'57.98"S), 48.46301   (48°27'46.84"N), -81.53026   (81°31'48.94"S), 46.38770   (46°23'15.72"N), -84.70543  (84°42'19.55"W), 46.44663   (46°26'47.87"N), -81.51037   (81°30'37.33"S),8191,7471,7471,8191,45,4.038,3.069,2.624,.176,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44448,-83.16174,48.39837,-84.07443,48.0427,-81.64232,46.82796,-84.64794,46.48252,-82.28347,LT50210272004161GNC02,LT50210272004161GNC02,http://earthexplorer.usgs.gov/download/options/5440/LT50210272004161GNC02
LT50220272004152GNC02,LANDSAT_5,BUMPER,GNC,DAY, 022, 027,2,2004/05/31,2004:152:16:08:06.93675,2004:152:16:08:33.54981,N,9,9,9,9,9,9,9,9,85.64,75.75,67.7,99.96,99.15,58.97653773,137.33490655, 47.44368   (47°26'37.25"N), -84.70314   (84°42'11.30"W), 48.39756   (48°23'51.22"N), -85.61582  (85°36'56.95"W), 48.04190   (48°02'30.84"N), -83.18375   (83°11'01.50"W), 46.82715   (46°49'37.74"N), -86.18931   (86°11'21.52"W), 46.48173 (46°28'54.23"N), -83.82488   (83°49'29.57"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42402   (48°25'26.47"N), -86.25252   (86°15'09.07"S), 48.35844   (48°21'30.38"N), -83.04566   (83°02'44.38"S), 46.48870   (46°29'19.32"N), -86.27946  (86°16'46.06"W), 46.42739   (46°25'38.60"N), -83.18775   (83°11'15.90"S),7921,7171,7171,7921,59,3.990,2.621,3.009,.142,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44368,-84.70314,48.39756,-85.61582,48.0419,-83.18375,46.82715,-86.18931,46.48173,-83.82488,LT50220272004152GNC02,LT50220272004152GNC02,http://earthexplorer.usgs.gov/download/options/5440/LT50220272004152GNC02
